Name,Price,Description,Stock,Categories,Tags
Pikipek,£51.00,"This Pokémon feeds on berries, whose leftover seeds become the ammunition for the attacks it fires off from its mouth.",246 in stock,"['Pokemon', 'Woodpecker']","['Keen Eye', 'pikipek', 'Woodpecker']"
Trumbeak,£59.00,"By bending its beak, it can produce a variety of calls and brand itself a noisy nuisance for its neighbors.",30 in stock,"['Bugle Beak', 'Pokemon']","['Bugle Beak', 'Keen Eye', 'trumbeak']"
Toucannon,£77.00,"Within its beak, its internal gas ignites, explosively launching seeds with enough power to pulverize boulders.",176 in stock,"['Cannon', 'Pokemon']","['Cannon', 'Keen Eye', 'toucannon']"
Yungoos,£159.00,"It wanders around in a never-ending search for food. At dusk, it collapses from exhaustion and falls asleep on the spot.",180 in stock,"['Loitering', 'Pokemon']","['Loitering', 'Strong Jaw', 'yungoos']"
Gumshoos,£123.00,"It adores having Rattata and Raticate for dinner, but as it’s diurnal, it never encounters them. This Pokémon boasts incredible patience.",125 in stock,"['Pokemon', 'Stakeout']","['gumshoos', 'Stakeout', 'Strong Jaw']"
Grubbin,£77.00,They often gather near places frequented by electric Pokémon in order to avoid being attacked by bird Pokémon.,47 in stock,"['Larva', 'Pokemon']","['grubbin', 'Larva', 'Swarm']"
Charjabug,£76.00,"From the food it digests, it generates electricity, and it stores this energy in its electric sac.",21 in stock,"['Battery', 'Pokemon']","['Battery', 'charjabug']"
Vikavolt,£88.00,It produces electricity via an electrical organ in its abdomen. It overwhelms bird Pokémon with shocking beams of electrical energy.,62 in stock,"['Pokemon', 'Stag Beetle']","['Levitate', 'Stag Beetle', 'vikavolt']"
Crabrawler,£181.00,"It punches so much, its pincers often come off from overuse, but they grow back quickly. What little meat they contain is rich and delicious.",212 in stock,"['Boxing', 'Pokemon']","['Boxing', 'crabrawler', 'Hyper Cutter']"
Crabominable,£65.00,"It just throws punches indiscriminately. In times of desperation, it can lop off its own pincers and fire them like rockets.",188 in stock,"['Pokemon', 'Woolly Crab']","['crabominable', 'Hyper Cutter', 'Woolly Crab']"
Cutiefly,£118.00,Myriads of Cutiefly flutter above the heads of people who have auras resembling those of flowers.,23 in stock,"['Bee Fly', 'Pokemon']","['Bee Fly', 'cutiefly', 'Shield Dust']"
Ribombee,£100.00,Some of Ribombee’s pollen puffs are highly nutritious. They are sometimes sold as supplements.,233 in stock,"['Bee Fly', 'Pokemon']","['Bee Fly', 'ribombee', 'Shield Dust']"
Rockruff,£149.00,This Pokémon has lived with people since times long ago. It can sense when its Trainer is in the dumps and will stick close by its Trainer’s side.,296 in stock,"['Pokemon', 'Puppy']","['Keen Eye', 'Puppy', 'rockruff']"
Mareanie,£47.00,It’s found crawling on beaches and seafloors. The coral that grows on Corsola’s head is as good as a five-star banquet to this Pokémon.,99 in stock,"['Brutal Star', 'Pokemon']","['Brutal Star', 'Limber', 'mareanie']"
Toxapex,£91.00,"Those attacked by Toxapex’s poison will suffer intense pain for three days and three nights. Post-recovery, there will be some aftereffects.",37 in stock,"['Brutal Star', 'Pokemon']","['Brutal Star', 'Limber', 'toxapex']"
Mudbray,£96.00,"It has a stubborn, individualistic disposition. Eating dirt, making mud, and playing in the mire all form part of its daily routine.",117 in stock,"['Donkey', 'Pokemon']","['Donkey', 'mudbray', 'Own Tempo']"
Mudsdale,£111.00,"Its heavy, mud-covered kicks are its best means of attack, and it can reduce large trucks to scrap without breaking a sweat.",136 in stock,"['Draft Horse', 'Pokemon']","['Draft Horse', 'mudsdale', 'Own Tempo']"
Dewpider,£84.00,"When it comes across enemies or potential prey, this Pokémon smashes its water-bubble-covered head into them.",23 in stock,"['Pokemon', 'Water Bubble']","['dewpider', 'Water Bubble']"
Araquanid,£48.00,"Despite what its appearance suggests, it cares for others. If it finds vulnerable, weak Pokémon, it protectively brings them into its water bubble.",281 in stock,"['Pokemon', 'Water Bubble']","['araquanid', 'Water Bubble']"
Fomantis,£104.00,They give off a sweet and refreshing scent. Cutiefly often gather near the tall grass where Fomantis are hiding.,209 in stock,"['Pokemon', 'Sickle Grass']","['fomantis', 'Leaf Guard', 'Sickle Grass']"
Lurantis,£159.00,It fires beams from its sickle-shaped petals. These beams are powerful enough to cleave through thick metal plates.,269 in stock,"['Bloom Sickle', 'Pokemon']","['Bloom Sickle', 'Leaf Guard', 'lurantis']"
Morelull,£87.00,"As it drowses the day away, it nourishes itself by sucking from tree roots. It wakens at the fall of night, wandering off in search of a new tree.",71 in stock,"['Illuminating', 'Pokemon']","['Effect Spore', 'Illuminating', 'morelull']"
Shiinotic,£75.00,"It emits flickering spores that cause drowsiness. When its prey succumb to sleep, this Pokémon feeds on them by sucking in their energy.",123 in stock,"['Illuminating', 'Pokemon']","['Effect Spore', 'Illuminating', 'shiinotic']"
Salandit,£158.00,"Volcanoes or dry, craggy places are its home. It emanates a sweet-smelling poisonous gas that attracts bug Pokémon, then attacks them.",54 in stock,"['Pokemon', 'Toxic Lizard']","['Corrosion', 'salandit', 'Toxic Lizard']"
Salazzle,£166.00,"Filled with pheromones, its poisonous gas can be diluted to use in the production of luscious perfumes.",142 in stock,"['Pokemon', 'Toxic Lizard']","['Corrosion', 'salazzle', 'Toxic Lizard']"
Stufful,£70.00,A touch from anyone except a known friend sends it into a surging frenzy. It’s an incredibly dangerous Pokémon.,69 in stock,"['Flailing', 'Pokemon']","['Flailing', 'Klutz', 'stufful']"
Bewear,£117.00,This Pokémon has the habit of hugging its companions. Many Trainers have left this world after their spines were squashed by its hug.,96 in stock,"['Pokemon', 'Strong Arm']","['bewear', 'Klutz', 'Strong Arm']"
Bounsweet,£193.00,"Although it’s too sugary for human consumption, Bounsweet’s sweat can be watered down into a juice with just the right amount of sweetness.",76 in stock,"['Fruit', 'Pokemon']","['bounsweet', 'fruit', 'Oblivious']"
Steenee,£27.00,This Pokémon is always bouncing around energetically. Other Pokémon are attracted by its lively appearance and pleasant aroma.,30 in stock,"['Fruit', 'Pokemon']","['fruit', 'Oblivious', 'steenee']"
Tsareena,£186.00,"A Pokémon known for the beauty of its well-shaped legs, it sometimes appears as a mascot in advertisements for beauty salons.",96 in stock,"['Fruit', 'Pokemon']","['fruit', 'Leaf Guard', 'tsareena']"
Comfey,£28.00,"Baths prepared with the flowers from its vine have a relaxing effect, so this Pokémon is a hit with many people.",266 in stock,"['Pokemon', 'Posy Picker']","['comfey', 'Flower Veil', 'Posy Picker']"
Oranguru,£139.00,"Deep in the jungle, high in the lofty canopy, this Pokémon abides. On rare occasions, it shows up at the beach to match wits with Slowking.",241 in stock,"['Pokemon', 'Sage']","['Inner Focus', 'oranguru', 'Sage']"
Passimian,£182.00,"They battle with hard berries for weapons. Their techniques are passed from the boss to the group, generation upon generation.",144 in stock,"['Pokemon', 'Teamwork']","['passimian', 'Receiver', 'Teamwork']"
Wimpod,£137.00,"Its habitat varies from beaches to seabeds. A natural scavenger, it will gleefully chow down on anything edible, no matter how rotten.",87 in stock,"['Pokemon', 'Turn Tail']","['Turn Tail', 'Wimp Out', 'wimpod']"
Golisopod,£32.00,"It battles skillfully with its six arms, but spends most of its time peacefully meditating in caves deep beneath the sea.",10 in stock,"['Hard Scale', 'Pokemon']","['Emergency Exit', 'golisopod', 'Hard Scale']"
Sandygast,£131.00,It takes control of anyone who puts a hand in its mouth. And so it adds to the accumulation of its sand-mound body.,276 in stock,"['Pokemon', 'Sand Heap']","['Sand Heap', 'sandygast', 'Water Compaction']"
Palossand,£187.00,Buried beneath the castle are masses of dried-up bones from those whose vitality it has drained.,19 in stock,"['Pokemon', 'Sand Castle']","['palossand', 'Sand Castle', 'Water Compaction']"
Pyukumuku,£97.00,These Pokémon line the beaches. The sticky mucous that covers their bodies can be used to soothe sunburned skin. How convenient!,191 in stock,"['Pokemon', 'Sea Cucumber']","['Innards Out', 'pyukumuku', 'Sea Cucumber']"
Silvally,£133.00,"Although its name was Type: Null at first, the boy who evolved it into this form gave it the name by which it is now known.",64 in stock,"['Pokemon', 'Synthetic']","['RKS System', 'silvally', 'Synthetic']"
Komala,£65.00,The log it holds was given to it by its parents at birth. It has also been known to cling to the arm of a friendly Trainer.,231 in stock,"['Drowsing', 'Pokemon']","['Comatose', 'Drowsing', 'komala']"
Turtonator,£117.00,It gushes fire and poisonous gases from its nostrils. Its dung is an explosive substance and can be put to various uses.,16 in stock,"['Blast Turtle', 'Pokemon']","['Blast Turtle', 'Shell Armor', 'turtonator']"
Togedemaru,£45.00,The long hairs on its back act as lightning rods. The bolts of lightning it attracts are stored as energy in its electric sac.,78 in stock,"['Pokemon', 'Roly-Poly']","['Lightning Rod', 'Roly-Poly', 'togedemaru']"
Drampa,£133.00,This Pokémon is friendly to people and loves children most of all. It comes from deep in the mountains to play with children it likes in town.,245 in stock,"['Placid', 'Pokemon']","['drampa', 'placid', 'Sap Sipper']"
Jangmo-o,£107.00,They live in mountains where no trace of humans can be detected. Jangmo-o grow little by little as they battle one another.,140 in stock,"['Pokemon', 'Scaly']","['jangmo-o', 'Scaly', 'Soundproof']"
Hakamo-o,£57.00,It sheds and regrows its scales on a continuous basis. The scales become harder and sharper each time they’re regrown.,288 in stock,"['Pokemon', 'Scaly']","['hakamo-o', 'Scaly', 'Soundproof']"
Kommo-o,£170.00,"Its rigid scales function as offense and defense. In the past, its scales were processed and used to make weapons and other commodities.",121 in stock,"['Pokemon', 'Scaly']","['kommo-o', 'Scaly', 'Soundproof']"
Tapu-koko,£159.00,It confuses its enemies by flying too quickly for the eye to follow. It has a hair-trigger temper but forgets what made it angry an instant later.,215 in stock,"['Land Spirit', 'Pokemon']","['Electric Surge', 'Land Spirit', 'tapu-koko']"
Tapu-lele,£62.00,"As it flutters about, it scatters its strangely glowing scales. Touching them is said to restore good health on the spot.",71 in stock,"['Land Spirit', 'Pokemon']","['Land Spirit', 'Psychic Surge', 'tapu-lele']"
Tapu-bulu,£165.00,The guardian deity of Ula’ula is a lazy Pokémon. It commands plants to immobilize its foes and then deals them a savage blow with its horns.,175 in stock,"['Land Spirit', 'Pokemon']","['Grassy Surge', 'Land Spirit', 'tapu-bulu']"
Tapu-fini,£123.00,"The guardian deity of Poni, it can control water. People say it can create pure water that will wash away any uncleanness.",206 in stock,"['Land Spirit', 'Pokemon']","['Land Spirit', 'Misty Surge', 'tapu-fini']"
Solgaleo,£125.00,"This Pokémon is said to be a male evolution of Cosmog. At the activation of its third eye, it departs for another world.",260 in stock,"['Pokemon', 'Sunne']","['Full Metal Body', 'solgaleo', 'Sunne']"
Lunala,£58.00,"Said to live in another world, this Pokémon devours light, drawing the moonless dark veil of night over the brightness of day.",195 in stock,"['Moone', 'Pokemon']","['lunala', 'Moone', 'Shadow Shield']"
Nihilego,£67.00,"One of the Ultra Beasts. It’s unclear whether or not this Pokémon is sentient, but sometimes it can be observed behaving like a young girl.",180 in stock,"['Parasite', 'Pokemon']","['Beast Boost', 'nihilego', 'Parasite']"
Buzzwole,£172.00,A mysterious life-form called an Ultra Beast. Witnesses saw it pulverize a dump truck with a single punch.,43 in stock,"['Pokemon', 'Swollen']","['Beast Boost', 'buzzwole', 'Swollen']"
Pheromosa,£62.00,"One of the Ultra Beasts. It refuses to touch anything, perhaps because it senses some uncleanness in this world.",254 in stock,"['Lissome', 'Pokemon']","['Beast Boost', 'Lissome', 'pheromosa']"
Xurkitree,£174.00,"It appeared from the Ultra Wormhole. It raided a power plant, so people think it energizes itself with electricity.",120 in stock,"['Glowing', 'Pokemon']","['Beast Boost', 'Glowing', 'xurkitree']"
Celesteela,£151.00,One kind of Ultra Beast. Witnesses have seen it burn down a forest by expelling gas from its two arms.,58 in stock,"['Launch', 'Pokemon']","['Beast Boost', 'celesteela', 'Launch']"
Kartana,£197.00,"One of the Ultra Beast life-forms, it was observed cutting down a gigantic steel tower with one stroke of its blade.",77 in stock,"['Drawn Sword', 'Pokemon']","['Beast Boost', 'Drawn Sword', 'kartana']"
Guzzlord,£73.00,"A dangerous Ultra Beast, it appears to be eating constantly, but for some reason its droppings have never been found.",54 in stock,"['Junkivore', 'Pokemon']","['Beast Boost', 'guzzlord', 'Junkivore']"
Necrozma,£68.00,Light is apparently the source of its energy. It has an extraordinarily vicious disposition and is constantly firing off laser beams.,141 in stock,"['Pokemon', 'Prism']","['necrozma', 'Prism', 'Prism Armor']"
Marshadow,£107.00,"It sinks into the shadows of people and Pokémon, where it can understand their feelings and copy their capabilities.",250 in stock,"['Gloomdweller', 'Pokemon']","['Gloomdweller', 'marshadow', 'Technician']"
Poipole,£130.00,"An Ultra Beast that lives in a different world, it cackles wildly as it sprays its opponents with poison from the needles on its head.",21 in stock,"['Poison Pin', 'Pokemon']","['Beast Boost', 'poipole', 'Poison Pin']"
Naganadel,£30.00,"One kind of Ultra Beast, it fires a glowing, venomous liquid from its needles. This liquid is also immensely adhesive.",255 in stock,"['Poison Pin', 'Pokemon']","['Beast Boost', 'naganadel', 'Poison Pin']"
Stakataka,£190.00,"When stone walls started moving and attacking, the brute’s true identity was this mysterious life-form, which brings to mind an Ultra Beast.",210 in stock,"['Pokemon', 'Rampart']","['Beast Boost', 'Rampart', 'stakataka']"
Blacephalon,£149.00,"A UB that appeared from an Ultra Wormhole, it causes explosions, then takes advantage of opponents’ surprise to rob them of their vitality.",205 in stock,"['Fireworks', 'Pokemon']","['Beast Boost', 'blacephalon', 'Fireworks']"
